stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
266	nelli_ch	nelli_ch_rise_7_79	13.1123	161.3699	344.1556	7.7923	253.1036	5.32
267	nelli_ch	nelli_ch_rise_7_77	13.1123	161.3699	344.1556	7.7723	252.8113	5.34
268	nelli_ch	nelli_ch_rise_7_75	13.1123	161.3699	344.1556	7.7523	252.5194	5.36
269	nelli_ch	nelli_ch_rise_7_73	13.1123	161.3699	344.1556	7.7323	252.2279	5.38
270	nelli_ch	nelli_ch_rise_7_71	13.1123	161.3699	344.1556	7.7123	251.9367	5.4
271	nelli_ch	nelli_ch_rise_7_69	13.1123	161.3699	344.1556	7.6923	251.6458	5.42
272	nelli_ch	nelli_ch_rise_7_67	13.1123	161.3699	344.1556	7.6723	251.3552	5.44
273	nelli_ch	nelli_ch_rise_7_65	13.1123	161.3699	344.1556	7.6523	251.065	5.46
274	nelli_ch	nelli_ch_rise_7_63	13.1123	161.3699	344.1556	7.6323	250.7752	5.48
275	nelli_ch	nelli_ch_rise_7_61	13.1123	161.3699	344.1556	7.6123	250.4856	5.5
276	nelli_ch	nelli_ch_rise_7_59	13.1123	161.3699	344.1556	7.5923	250.1964	5.52
277	nelli_ch	nelli_ch_rise_7_57	13.1123	161.3699	344.1556	7.5723	249.9075	5.54
278	nelli_ch	nelli_ch_rise_7_55	13.1123	161.3699	344.1556	7.5523	249.619	5.56
279	nelli_ch	nelli_ch_rise_7_53	13.1123	161.3699	344.1556	7.5323	249.3308	5.58
280	nelli_ch	nelli_ch_rise_7_51	13.1123	161.3699	344.1556	7.5123	249.0429	5.6
281	nelli_ch	nelli_ch_rise_7_49	13.1123	161.3699	344.1556	7.4923	248.7554	5.62
282	nelli_ch	nelli_ch_rise_7_47	13.1123	161.3699	344.1556	7.4723	248.4682	5.64
283	nelli_ch	nelli_ch_rise_7_45	13.1123	161.3699	344.1556	7.4523	248.1813	5.66
284	nelli_ch	nelli_ch_rise_7_43	13.1123	161.3699	344.1556	7.4323	247.8948	5.68
285	nelli_ch	nelli_ch_rise_7_41	13.1123	161.3699	344.1556	7.4123	247.6085	5.7
286	nelli_ch	nelli_ch_rise_7_39	13.1123	161.3699	344.1556	7.3923	247.3227	5.72
287	nelli_ch	nelli_ch_rise_7_37	13.1123	161.3699	344.1556	7.3723	247.0371	5.74
288	nelli_ch	nelli_ch_rise_7_35	13.1123	161.3699	344.1556	7.3523	246.7519	5.76
289	nelli_ch	nelli_ch_rise_7_33	13.1123	161.3699	344.1556	7.3323	246.467	5.78
290	nelli_ch	nelli_ch_rise_7_31	13.1123	161.3699	344.1556	7.3123	246.1824	5.8
291	nelli_ch	nelli_ch_rise_7_29	13.1123	161.3699	344.1556	7.2923	245.8982	5.82
292	nelli_ch	nelli_ch_rise_7_27	13.1123	161.3699	344.1556	7.2723	245.6143	5.84
293	nelli_ch	nelli_ch_rise_7_25	13.1123	161.3699	344.1556	7.2523	245.3307	5.86
294	nelli_ch	nelli_ch_rise_7_23	13.1123	161.3699	344.1556	7.2323	245.0474	5.88
295	nelli_ch	nelli_ch_rise_7_21	13.1123	161.3699	344.1556	7.2123	244.7645	5.9
296	nelli_ch	nelli_ch_rise_7_19	13.1123	161.3699	344.1556	7.1923	244.4819	5.92
297	nelli_ch	nelli_ch_rise_7_17	13.1123	161.3699	344.1556	7.1723	244.1996	5.94
298	nelli_ch	nelli_ch_rise_7_15	13.1123	161.3699	344.1556	7.1523	243.9177	5.96
299	nelli_ch	nelli_ch_rise_7_13	13.1123	161.3699	344.1556	7.1323	243.6361	5.98
300	nelli_ch	nelli_ch_rise_7_11	13.1123	161.3699	344.1556	7.1123	243.3548	6
301	nelli_ch	nelli_ch_rise_7_09	13.1123	161.3699	344.1556	7.0923	243.0738	6.02
302	nelli_ch	nelli_ch_rise_7_07	13.1123	161.3699	344.1556	7.0723	242.7932	6.04
303	nelli_ch	nelli_ch_rise_7_05	13.1123	161.3699	344.1556	7.0523	242.5128	6.06
304	nelli_ch	nelli_ch_rise_7_03	13.1123	161.3699	344.1556	7.0323	242.2328	6.08
305	nelli_ch	nelli_ch_rise_7_01	13.1123	161.3699	344.1556	7.0123	241.9532	6.1
306	nelli_ch	nelli_ch_rise_6_99	13.1123	161.3699	344.1556	6.9923	241.6738	6.12
307	nelli_ch	nelli_ch_rise_6_97	13.1123	161.3699	344.1556	6.9723	241.3948	6.14
308	nelli_ch	nelli_ch_rise_6_95	13.1123	161.3699	344.1556	6.9523	241.1161	6.16
309	nelli_ch	nelli_ch_rise_6_93	13.1123	161.3699	344.1556	6.9323	240.8377	6.18
310	nelli_ch	nelli_ch_rise_6_91	13.1123	161.3699	344.1556	6.9123	240.5596	6.2
311	nelli_ch	nelli_ch_rise_6_89	13.1123	161.3699	344.1556	6.8923	240.2819	6.22
312	nelli_ch	nelli_ch_rise_6_87	13.1123	161.3699	344.1556	6.8723	240.0044	6.24
313	nelli_ch	nelli_ch_rise_6_85	13.1123	161.3699	344.1556	6.8523	239.7273	6.26
314	nelli_ch	nelli_ch_rise_6_83	13.1123	161.3699	344.1556	6.8323	239.4506	6.28
315	nelli_ch	nelli_ch_rise_6_81	13.1123	161.3699	344.1556	6.8123	239.1741	6.3
316	nelli_ch	nelli_ch_rise_6_79	13.1123	161.3699	344.1556	6.7923	238.8979	6.32
317	nelli_ch	nelli_ch_rise_6_77	13.1123	161.3699	344.1556	6.7723	238.6221	6.34
318	nelli_ch	nelli_ch_rise_6_75	13.1123	161.3699	344.1556	6.7523	238.3466	6.36
319	nelli_ch	nelli_ch_rise_6_73	13.1123	161.3699	344.1556	6.7323	238.0714	6.38
320	nelli_ch	nelli_ch_rise_6_71	13.1123	161.3699	344.1556	6.7123	237.7965	6.4
321	nelli_ch	nelli_ch_rise_6_69	13.1123	161.3699	344.1556	6.6923	237.522	6.42
322	nelli_ch	nelli_ch_rise_6_67	13.1123	161.3699	344.1556	6.6723	237.2478	6.44
323	nelli_ch	nelli_ch_rise_6_65	13.1123	161.3699	344.1556	6.6523	236.9738	6.46
324	nelli_ch	nelli_ch_rise_6_63	13.1123	161.3699	344.1556	6.6323	236.7002	6.48
325	nelli_ch	nelli_ch_rise_6_61	13.1123	161.3699	344.1556	6.6123	236.4269	6.5
326	nelli_ch	nelli_ch_rise_6_59	13.1123	161.3699	344.1556	6.5923	236.154	6.52
327	nelli_ch	nelli_ch_rise_6_57	13.1123	161.3699	344.1556	6.5723	235.8813	6.54
328	nelli_ch	nelli_ch_rise_6_55	13.1123	161.3699	344.1556	6.5523	235.609	6.56
329	nelli_ch	nelli_ch_rise_6_53	13.1123	161.3699	344.1556	6.5323	235.3369	6.58
330	nelli_ch	nelli_ch_rise_6_51	13.1123	161.3699	344.1556	6.5123	235.0652	6.6
331	nelli_ch	nelli_ch_rise_6_49	13.1123	161.3699	344.1556	6.4923	234.7938	6.62
332	nelli_ch	nelli_ch_rise_6_47	13.1123	161.3699	344.1556	6.4723	234.5227	6.64
333	nelli_ch	nelli_ch_rise_6_45	13.1123	161.3699	344.1556	6.4523	234.252	6.66
334	nelli_ch	nelli_ch_rise_6_43	13.1123	161.3699	344.1556	6.4323	233.9815	6.68
335	nelli_ch	nelli_ch_rise_6_41	13.1123	161.3699	344.1556	6.4123	233.7113	6.7
336	nelli_ch	nelli_ch_rise_6_39	13.1123	161.3699	344.1556	6.3923	233.4415	6.72
337	nelli_ch	nelli_ch_rise_6_37	13.1123	161.3699	344.1556	6.3723	233.172	6.74
338	nelli_ch	nelli_ch_rise_6_35	13.1123	161.3699	344.1556	6.3523	232.9028	6.76
339	nelli_ch	nelli_ch_rise_6_33	13.1123	161.3699	344.1556	6.3323	232.6339	6.78
340	nelli_ch	nelli_ch_rise_6_31	13.1123	161.3699	344.1556	6.3123	232.3653	6.8
341	nelli_ch	nelli_ch_rise_6_29	13.1123	161.3699	344.1556	6.2923	232.097	6.82
342	nelli_ch	nelli_ch_rise_6_27	13.1123	161.3699	344.1556	6.2723	231.829	6.84
343	nelli_ch	nelli_ch_rise_6_25	13.1123	161.3699	344.1556	6.2523	231.5613	6.86
344	nelli_ch	nelli_ch_rise_6_23	13.1123	161.3699	344.1556	6.2323	231.294	6.88
345	nelli_ch	nelli_ch_rise_6_21	13.1123	161.3699	344.1556	6.2123	231.0269	6.9
346	nelli_ch	nelli_ch_rise_6_19	13.1123	161.3699	344.1556	6.1923	230.7602	6.92
347	nelli_ch	nelli_ch_rise_6_17	13.1123	161.3699	344.1556	6.1723	230.4938	6.94
348	nelli_ch	nelli_ch_rise_6_15	13.1123	161.3699	344.1556	6.1523	230.2276	6.96
349	nelli_ch	nelli_ch_rise_6_13	13.1123	161.3699	344.1556	6.1323	229.9618	6.98
350	nelli_ch	nelli_ch_rise_6_11	13.1123	161.3699	344.1556	6.1123	229.6963	7
351	nelli_ch	nelli_ch_rise_6_09	13.1123	161.3699	344.1556	6.0923	229.4311	7.02
352	nelli_ch	nelli_ch_rise_6_07	13.1123	161.3699	344.1556	6.0723	229.1662	7.04
353	nelli_ch	nelli_ch_rise_6_05	13.1123	161.3699	344.1556	6.0523	228.9016	7.06
354	nelli_ch	nelli_ch_rise_6_03	13.1123	161.3699	344.1556	6.0323	228.6373	7.08
355	nelli_ch	nelli_ch_rise_6_01	13.1123	161.3699	344.1556	6.0123	228.3734	7.1
356	nelli_ch	nelli_ch_rise_5_99	13.1123	161.3699	344.1556	5.9923	228.1097	7.12
357	nelli_ch	nelli_ch_rise_5_97	13.1123	161.3699	344.1556	5.9723	227.8463	7.14
358	nelli_ch	nelli_ch_rise_5_95	13.1123	161.3699	344.1556	5.9523	227.5833	7.16
359	nelli_ch	nelli_ch_rise_5_93	13.1123	161.3699	344.1556	5.9323	227.3205	7.18
360	nelli_ch	nelli_ch_rise_5_91	13.1123	161.3699	344.1556	5.9123	227.058	7.2
361	nelli_ch	nelli_ch_rise_5_89	13.1123	161.3699	344.1556	5.8923	226.7959	7.22
362	nelli_ch	nelli_ch_rise_5_87	13.1123	161.3699	344.1556	5.8723	226.534	7.24
363	nelli_ch	nelli_ch_rise_5_85	13.1123	161.3699	344.1556	5.8523	226.2725	7.26
364	nelli_ch	nelli_ch_rise_5_83	13.1123	161.3699	344.1556	5.8323	226.0112	7.28
365	nelli_ch	nelli_ch_rise_5_81	13.1123	161.3699	344.1556	5.8123	225.7503	7.3
366	nelli_ch	nelli_ch_rise_5_79	13.1123	161.3699	344.1556	5.7923	225.4896	7.32
367	nelli_ch	nelli_ch_rise_5_77	13.1123	161.3699	344.1556	5.7723	225.2293	7.34
368	nelli_ch	nelli_ch_rise_5_75	13.1123	161.3699	344.1556	5.7523	224.9692	7.36
369	nelli_ch	nelli_ch_rise_5_73	13.1123	161.3699	344.1556	5.7323	224.7095	7.38
370	nelli_ch	nelli_ch_rise_5_71	13.1123	161.3699	344.1556	5.7123	224.4501	7.4
371	nelli_ch	nelli_ch_rise_5_69	13.1123	161.3699	344.1556	5.6923	224.1909	7.42
372	nelli_ch	nelli_ch_rise_5_67	13.1123	161.3699	344.1556	5.6723	223.9321	7.44
373	nelli_ch	nelli_ch_rise_5_65	13.1123	161.3699	344.1556	5.6523	223.6735	7.46
374	nelli_ch	nelli_ch_rise_5_63	13.1123	161.3699	344.1556	5.6323	223.4153	7.48
375	nelli_ch	nelli_ch_rise_5_61	13.1123	161.3699	344.1556	5.6123	223.1573	7.5
376	nelli_ch	nelli_ch_rise_5_59	13.1123	161.3699	344.1556	5.5923	222.8997	7.52
377	nelli_ch	nelli_ch_rise_5_57	13.1123	161.3699	344.1556	5.5723	222.6423	7.54
378	nelli_ch	nelli_ch_rise_5_55	13.1123	161.3699	344.1556	5.5523	222.3852	7.56
379	nelli_ch	nelli_ch_rise_5_53	13.1123	161.3699	344.1556	5.5323	222.1285	7.58
380	nelli_ch	nelli_ch_rise_5_51	13.1123	161.3699	344.1556	5.5123	221.872	7.6
381	nelli_ch	nelli_ch_rise_5_49	13.1123	161.3699	344.1556	5.4923	221.6159	7.62
382	nelli_ch	nelli_ch_rise_5_47	13.1123	161.3699	344.1556	5.4723	221.36	7.64
383	nelli_ch	nelli_ch_rise_5_45	13.1123	161.3699	344.1556	5.4523	221.1044	7.66
384	nelli_ch	nelli_ch_rise_5_43	13.1123	161.3699	344.1556	5.4323	220.8491	7.68
385	nelli_ch	nelli_ch_rise_5_41	13.1123	161.3699	344.1556	5.4123	220.5941	7.7
386	nelli_ch	nelli_ch_rise_5_39	13.1123	161.3699	344.1556	5.3923	220.3394	7.72
387	nelli_ch	nelli_ch_rise_5_37	13.1123	161.3699	344.1556	5.3723	220.085	7.74
388	nelli_ch	nelli_ch_rise_5_35	13.1123	161.3699	344.1556	5.3523	219.8309	7.76
389	nelli_ch	nelli_ch_rise_5_33	13.1123	161.3699	344.1556	5.3323	219.5771	7.78
390	nelli_ch	nelli_ch_rise_5_31	13.1123	161.3699	344.1556	5.3123	219.3236	7.8
391	nelli_ch	nelli_ch_rise_5_29	13.1123	161.3699	344.1556	5.2923	219.0704	7.82
392	nelli_ch	nelli_ch_rise_5_27	13.1123	161.3699	344.1556	5.2723	218.8174	7.84
393	nelli_ch	nelli_ch_rise_5_25	13.1123	161.3699	344.1556	5.2523	218.5648	7.86
394	nelli_ch	nelli_ch_rise_5_23	13.1123	161.3699	344.1556	5.2323	218.3125	7.88
395	nelli_ch	nelli_ch_rise_5_21	13.1123	161.3699	344.1556	5.2123	218.0604	7.9
396	nelli_ch	nelli_ch_rise_5_19	13.1123	161.3699	344.1556	5.1923	217.8086	7.92
397	nelli_ch	nelli_ch_rise_5_17	13.1123	161.3699	344.1556	5.1723	217.5571	7.94
398	nelli_ch	nelli_ch_rise_5_15	13.1123	161.3699	344.1556	5.1523	217.306	7.96
399	nelli_ch	nelli_ch_rise_5_13	13.1123	161.3699	344.1556	5.1323	217.0551	7.98
400	nelli_ch	nelli_ch_rise_5_11	13.1123	161.3699	344.1556	5.1123	216.8045	8
401	nelli_ch	nelli_ch_rise_5_09	13.1123	161.3699	344.1556	5.0923	216.5541	8.02
402	nelli_ch	nelli_ch_rise_5_07	13.1123	161.3699	344.1556	5.0723	216.3041	8.04
403	nelli_ch	nelli_ch_rise_5_05	13.1123	161.3699	344.1556	5.0523	216.0544	8.06
404	nelli_ch	nelli_ch_rise_5_03	13.1123	161.3699	344.1556	5.0323	215.8049	8.08
405	nelli_ch	nelli_ch_rise_5_01	13.1123	161.3699	344.1556	5.0123	215.5558	8.1
406	nelli_ch	nelli_ch_rise_4_99	13.1123	161.3699	344.1556	4.9923	215.3069	8.12
407	nelli_ch	nelli_ch_rise_4_97	13.1123	161.3699	344.1556	4.9723	215.0583	8.14
408	nelli_ch	nelli_ch_rise_4_95	13.1123	161.3699	344.1556	4.9523	214.81	8.16
409	nelli_ch	nelli_ch_rise_4_93	13.1123	161.3699	344.1556	4.9323	214.562	8.18
410	nelli_ch	nelli_ch_rise_4_91	13.1123	161.3699	344.1556	4.9123	214.3142	8.2
411	nelli_ch	nelli_ch_rise_4_89	13.1123	161.3699	344.1556	4.8923	214.0668	8.22
412	nelli_ch	nelli_ch_rise_4_87	13.1123	161.3699	344.1556	4.8723	213.8196	8.24
413	nelli_ch	nelli_ch_rise_4_85	13.1123	161.3699	344.1556	4.8523	213.5728	8.26
414	nelli_ch	nelli_ch_rise_4_83	13.1123	161.3699	344.1556	4.8323	213.3262	8.28
415	nelli_ch	nelli_ch_rise_4_81	13.1123	161.3699	344.1556	4.8123	213.0799	8.3
416	nelli_ch	nelli_ch_rise_4_79	13.1123	161.3699	344.1556	4.7923	212.8339	8.32
417	nelli_ch	nelli_ch_rise_4_77	13.1123	161.3699	344.1556	4.7723	212.5881	8.34
418	nelli_ch	nelli_ch_rise_4_75	13.1123	161.3699	344.1556	4.7523	212.3427	8.36
419	nelli_ch	nelli_ch_rise_4_73	13.1123	161.3699	344.1556	4.7323	212.0975	8.38
420	nelli_ch	nelli_ch_rise_4_71	13.1123	161.3699	344.1556	4.7123	211.8526	8.4
421	nelli_ch	nelli_ch_rise_4_69	13.1123	161.3699	344.1556	4.6923	211.608	8.42
422	nelli_ch	nelli_ch_rise_4_67	13.1123	161.3699	344.1556	4.6723	211.3637	8.44
423	nelli_ch	nelli_ch_rise_4_65	13.1123	161.3699	344.1556	4.6523	211.1197	8.46
424	nelli_ch	nelli_ch_rise_4_63	13.1123	161.3699	344.1556	4.6323	210.8759	8.48
425	nelli_ch	nelli_ch_rise_4_61	13.1123	161.3699	344.1556	4.6123	210.6325	8.5
426	nelli_ch	nelli_ch_rise_4_59	13.1123	161.3699	344.1556	4.5923	210.3893	8.52
427	nelli_ch	nelli_ch_rise_4_57	13.1123	161.3699	344.1556	4.5723	210.1464	8.54
428	nelli_ch	nelli_ch_rise_4_55	13.1123	161.3699	344.1556	4.5523	209.9037	8.56
429	nelli_ch	nelli_ch_rise_4_53	13.1123	161.3699	344.1556	4.5323	209.6614	8.58
430	nelli_ch	nelli_ch_rise_4_51	13.1123	161.3699	344.1556	4.5123	209.4193	8.6
431	nelli_ch	nelli_ch_rise_4_49	13.1123	161.3699	344.1556	4.4923	209.1775	8.62
432	nelli_ch	nelli_ch_rise_4_47	13.1123	161.3699	344.1556	4.4723	208.936	8.64
433	nelli_ch	nelli_ch_rise_4_45	13.1123	161.3699	344.1556	4.4523	208.6948	8.66
434	nelli_ch	nelli_ch_rise_4_43	13.1123	161.3699	344.1556	4.4323	208.4538	8.68
435	nelli_ch	nelli_ch_rise_4_41	13.1123	161.3699	344.1556	4.4123	208.2131	8.7
436	nelli_ch	nelli_ch_rise_4_39	13.1123	161.3699	344.1556	4.3923	207.9727	8.72
437	nelli_ch	nelli_ch_rise_4_37	13.1123	161.3699	344.1556	4.3723	207.7326	8.74
438	nelli_ch	nelli_ch_rise_4_35	13.1123	161.3699	344.1556	4.3523	207.4928	8.76
439	nelli_ch	nelli_ch_rise_4_33	13.1123	161.3699	344.1556	4.3323	207.2532	8.78
440	nelli_ch	nelli_ch_rise_4_31	13.1123	161.3699	344.1556	4.3123	207.0139	8.8
441	nelli_ch	nelli_ch_rise_4_29	13.1123	161.3699	344.1556	4.2923	206.7749	8.82
442	nelli_ch	nelli_ch_rise_4_27	13.1123	161.3699	344.1556	4.2723	206.5362	8.84
443	nelli_ch	nelli_ch_rise_4_25	13.1123	161.3699	344.1556	4.2523	206.2977	8.86
444	nelli_ch	nelli_ch_rise_4_23	13.1123	161.3699	344.1556	4.2323	206.0595	8.88
445	nelli_ch	nelli_ch_rise_4_21	13.1123	161.3699	344.1556	4.2123	205.8216	8.9
446	nelli_ch	nelli_ch_rise_4_19	13.1123	161.3699	344.1556	4.1923	205.584	8.92
447	nelli_ch	nelli_ch_rise_4_17	13.1123	161.3699	344.1556	4.1723	205.3466	8.94
448	nelli_ch	nelli_ch_rise_4_15	13.1123	161.3699	344.1556	4.1523	205.1095	8.96
449	nelli_ch	nelli_ch_rise_4_13	13.1123	161.3699	344.1556	4.1323	204.8727	8.98
450	nelli_ch	nelli_ch_rise_4_11	13.1123	161.3699	344.1556	4.1123	204.6362	9
451	nelli_ch	nelli_ch_rise_4_09	13.1123	161.3699	344.1556	4.0923	204.3999	9.02
452	nelli_ch	nelli_ch_rise_4_07	13.1123	161.3699	344.1556	4.0723	204.1639	9.04
453	nelli_ch	nelli_ch_rise_4_05	13.1123	161.3699	344.1556	4.0523	203.9282	9.06
454	nelli_ch	nelli_ch_rise_4_03	13.1123	161.3699	344.1556	4.0323	203.6927	9.08
455	nelli_ch	nelli_ch_rise_4_01	13.1123	161.3699	344.1556	4.0123	203.4575	9.1
456	nelli_ch	nelli_ch_rise_3_99	13.1123	161.3699	344.1556	3.9923	203.2226	9.12
457	nelli_ch	nelli_ch_rise_3_97	13.1123	161.3699	344.1556	3.9723	202.988	9.14
458	nelli_ch	nelli_ch_rise_3_95	13.1123	161.3699	344.1556	3.9523	202.7536	9.16
459	nelli_ch	nelli_ch_rise_3_93	13.1123	161.3699	344.1556	3.9323	202.5195	9.18
460	nelli_ch	nelli_ch_rise_3_91	13.1123	161.3699	344.1556	3.9123	202.2857	9.2
461	nelli_ch	nelli_ch_rise_3_89	13.1123	161.3699	344.1556	3.8923	202.0522	9.22
462	nelli_ch	nelli_ch_rise_3_87	13.1123	161.3699	344.1556	3.8723	201.8189	9.24
463	nelli_ch	nelli_ch_rise_3_85	13.1123	161.3699	344.1556	3.8523	201.5859	9.26
464	nelli_ch	nelli_ch_rise_3_83	13.1123	161.3699	344.1556	3.8323	201.3531	9.28
465	nelli_ch	nelli_ch_rise_3_81	13.1123	161.3699	344.1556	3.8123	201.1206	9.3
466	nelli_ch	nelli_ch_rise_3_79	13.1123	161.3699	344.1556	3.7923	200.8884	9.32
467	nelli_ch	nelli_ch_rise_3_77	13.1123	161.3699	344.1556	3.7723	200.6565	9.34
468	nelli_ch	nelli_ch_rise_3_75	13.1123	161.3699	344.1556	3.7523	200.4248	9.36
469	nelli_ch	nelli_ch_rise_3_73	13.1123	161.3699	344.1556	3.7323	200.1934	9.38
470	nelli_ch	nelli_ch_rise_3_71	13.1123	161.3699	344.1556	3.7123	199.9623	9.4
471	nelli_ch	nelli_ch_rise_3_69	13.1123	161.3699	344.1556	3.6923	199.7314	9.42
472	nelli_ch	nelli_ch_rise_3_67	13.1123	161.3699	344.1556	3.6723	199.5008	9.44
473	nelli_ch	nelli_ch_rise_3_65	13.1123	161.3699	344.1556	3.6523	199.2704	9.46
474	nelli_ch	nelli_ch_rise_3_63	13.1123	161.3699	344.1556	3.6323	199.0404	9.48
475	nelli_ch	nelli_ch_rise_3_61	13.1123	161.3699	344.1556	3.6123	198.8106	9.5
476	nelli_ch	nelli_ch_rise_3_59	13.1123	161.3699	344.1556	3.5923	198.581	9.52
477	nelli_ch	nelli_ch_rise_3_57	13.1123	161.3699	344.1556	3.5723	198.3517	9.54
478	nelli_ch	nelli_ch_rise_3_55	13.1123	161.3699	344.1556	3.5523	198.1227	9.56
479	nelli_ch	nelli_ch_rise_3_53	13.1123	161.3699	344.1556	3.5323	197.894	9.58
480	nelli_ch	nelli_ch_rise_3_51	13.1123	161.3699	344.1556	3.5123	197.6655	9.6
481	nelli_ch	nelli_ch_rise_3_49	13.1123	161.3699	344.1556	3.4923	197.4373	9.62
482	nelli_ch	nelli_ch_rise_3_47	13.1123	161.3699	344.1556	3.4723	197.2093	9.64
483	nelli_ch	nelli_ch_rise_3_45	13.1123	161.3699	344.1556	3.4523	196.9816	9.66
484	nelli_ch	nelli_ch_rise_3_43	13.1123	161.3699	344.1556	3.4323	196.7542	9.68
485	nelli_ch	nelli_ch_rise_3_41	13.1123	161.3699	344.1556	3.4123	196.527	9.7
486	nelli_ch	nelli_ch_rise_3_39	13.1123	161.3699	344.1556	3.3923	196.3001	9.72
487	nelli_ch	nelli_ch_rise_3_37	13.1123	161.3699	344.1556	3.3723	196.0735	9.74
488	nelli_ch	nelli_ch_rise_3_35	13.1123	161.3699	344.1556	3.3523	195.8471	9.76
489	nelli_ch	nelli_ch_rise_3_33	13.1123	161.3699	344.1556	3.3323	195.621	9.78
490	nelli_ch	nelli_ch_rise_3_31	13.1123	161.3699	344.1556	3.3123	195.3951	9.8
491	nelli_ch	nelli_ch_rise_3_29	13.1123	161.3699	344.1556	3.2923	195.1695	9.82
492	nelli_ch	nelli_ch_rise_3_27	13.1123	161.3699	344.1556	3.2723	194.9442	9.84
493	nelli_ch	nelli_ch_rise_3_25	13.1123	161.3699	344.1556	3.2523	194.7191	9.86
494	nelli_ch	nelli_ch_rise_3_23	13.1123	161.3699	344.1556	3.2323	194.4943	9.88
495	nelli_ch	nelli_ch_rise_3_21	13.1123	161.3699	344.1556	3.2123	194.2697	9.9
496	nelli_ch	nelli_ch_rise_3_19	13.1123	161.3699	344.1556	3.1923	194.0454	9.92
497	nelli_ch	nelli_ch_rise_3_17	13.1123	161.3699	344.1556	3.1723	193.8214	9.94
498	nelli_ch	nelli_ch_rise_3_15	13.1123	161.3699	344.1556	3.1523	193.5976	9.96
499	nelli_ch	nelli_ch_rise_3_13	13.1123	161.3699	344.1556	3.1323	193.3741	9.98
500	nelli_ch	nelli_ch_rise_3_11	13.1123	161.3699	344.1556	3.1123	193.1508	10
501	nelli_ch	nelli_ch_rise_3_09	13.1123	161.3699	344.1556	3.0923	192.9278	10.02
502	nelli_ch	nelli_ch_rise_3_07	13.1123	161.3699	344.1556	3.0723	192.7051	10.04
503	nelli_ch	nelli_ch_rise_3_05	13.1123	161.3699	344.1556	3.0523	192.4826	10.06
504	nelli_ch	nelli_ch_rise_3_03	13.1123	161.3699	344.1556	3.0323	192.2603	10.08
505	nelli_ch	nelli_ch_rise_3_01	13.1123	161.3699	344.1556	3.0123	192.0383	10.1
506	nelli_ch	nelli_ch_rise_2_99	13.1123	161.3699	344.1556	2.9923	191.8166	10.12
507	nelli_ch	nelli_ch_rise_2_97	13.1123	161.3699	344.1556	2.9723	191.5952	10.14
508	nelli_ch	nelli_ch_rise_2_95	13.1123	161.3699	344.1556	2.9523	191.3739	10.16
509	nelli_ch	nelli_ch_rise_2_93	13.1123	161.3699	344.1556	2.9323	191.153	10.18
510	nelli_ch	nelli_ch_rise_2_91	13.1123	161.3699	344.1556	2.9123	190.9323	10.2
511	nelli_ch	nelli_ch_rise_2_89	13.1123	161.3699	344.1556	2.8923	190.7118	10.22
512	nelli_ch	nelli_ch_rise_2_87	13.1123	161.3699	344.1556	2.8723	190.4916	10.24
513	nelli_ch	nelli_ch_rise_2_85	13.1123	161.3699	344.1556	2.8523	190.2717	10.26
514	nelli_ch	nelli_ch_rise_2_83	13.1123	161.3699	344.1556	2.8323	190.052	10.28
515	nelli_ch	nelli_ch_rise_2_81	13.1123	161.3699	344.1556	2.8123	189.8326	10.3
516	nelli_ch	nelli_ch_rise_2_79	13.1123	161.3699	344.1556	2.7923	189.6134	10.32
517	nelli_ch	nelli_ch_rise_2_77	13.1123	161.3699	344.1556	2.7723	189.3945	10.34
518	nelli_ch	nelli_ch_rise_2_75	13.1123	161.3699	344.1556	2.7523	189.1758	10.36
519	nelli_ch	nelli_ch_rise_2_73	13.1123	161.3699	344.1556	2.7323	188.9574	10.38
520	nelli_ch	nelli_ch_rise_2_71	13.1123	161.3699	344.1556	2.7123	188.7392	10.4
521	nelli_ch	nelli_ch_rise_2_69	13.1123	161.3699	344.1556	2.6923	188.5213	10.42
522	nelli_ch	nelli_ch_rise_2_67	13.1123	161.3699	344.1556	2.6723	188.3037	10.44
523	nelli_ch	nelli_ch_rise_2_65	13.1123	161.3699	344.1556	2.6523	188.0863	10.46
524	nelli_ch	nelli_ch_rise_2_63	13.1123	161.3699	344.1556	2.6323	187.8691	10.48
525	nelli_ch	nelli_ch_rise_2_61	13.1123	161.3699	344.1556	2.6123	187.6522	10.5
526	nelli_ch	nelli_ch_rise_2_59	13.1123	161.3699	344.1556	2.5923	187.4355	10.52
527	nelli_ch	nelli_ch_rise_2_57	13.1123	161.3699	344.1556	2.5723	187.2191	10.54
528	nelli_ch	nelli_ch_rise_2_55	13.1123	161.3699	344.1556	2.5523	187.003	10.56
529	nelli_ch	nelli_ch_rise_2_53	13.1123	161.3699	344.1556	2.5323	186.787	10.58
530	nelli_ch	nelli_ch_rise_2_51	13.1123	161.3699	344.1556	2.5123	186.5714	10.6
531	nelli_ch	nelli_ch_rise_2_49	13.1123	161.3699	344.1556	2.4923	186.356	10.62
532	nelli_ch	nelli_ch_rise_2_47	13.1123	161.3699	344.1556	2.4723	186.1408	10.64
533	nelli_ch	nelli_ch_rise_2_45	13.1123	161.3699	344.1556	2.4523	185.9259	10.66
534	nelli_ch	nelli_ch_rise_2_43	13.1123	161.3699	344.1556	2.4323	185.7112	10.68
