stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
262	nelli_ch	nelli_ch_rise_4_06	13.1123	161.3699	344.1556	4.0623	204.046	9.05
262	nelli_ch	nelli_ch_rise_4_01	13.1123	161.3699	344.1556	4.0123	203.4575	9.1
262	nelli_ch	nelli_ch_rise_3_96	13.1123	161.3699	344.1556	3.9623	202.8708	9.15
262	nelli_ch	nelli_ch_rise_3_91	13.1123	161.3699	344.1556	3.9123	202.2857	9.2
262	nelli_ch	nelli_ch_rise_3_86	13.1123	161.3699	344.1556	3.8623	201.7023	9.25
262	nelli_ch	nelli_ch_rise_3_81	13.1123	161.3699	344.1556	3.8123	201.1206	9.3
262	nelli_ch	nelli_ch_rise_3_76	13.1123	161.3699	344.1556	3.7623	200.5406	9.35
262	nelli_ch	nelli_ch_rise_3_71	13.1123	161.3699	344.1556	3.7123	199.9623	9.4
262	nelli_ch	nelli_ch_rise_3_66	13.1123	161.3699	344.1556	3.6623	199.3856	9.45
262	nelli_ch	nelli_ch_rise_3_61	13.1123	161.3699	344.1556	3.6123	198.8106	9.5
262	nelli_ch	nelli_ch_rise_3_56	13.1123	161.3699	344.1556	3.5623	198.2372	9.55
262	nelli_ch	nelli_ch_rise_3_51	13.1123	161.3699	344.1556	3.5123	197.6655	9.6
262	nelli_ch	nelli_ch_rise_3_46	13.1123	161.3699	344.1556	3.4623	197.0954	9.65
262	nelli_ch	nelli_ch_rise_3_41	13.1123	161.3699	344.1556	3.4123	196.527	9.7
262	nelli_ch	nelli_ch_rise_3_36	13.1123	161.3699	344.1556	3.3623	195.9603	9.75
262	nelli_ch	nelli_ch_rise_3_31	13.1123	161.3699	344.1556	3.3123	195.3951	9.8
262	nelli_ch	nelli_ch_rise_3_26	13.1123	161.3699	344.1556	3.2623	194.8316	9.85
262	nelli_ch	nelli_ch_rise_3_21	13.1123	161.3699	344.1556	3.2123	194.2697	9.9
262	nelli_ch	nelli_ch_rise_3_16	13.1123	161.3699	344.1556	3.1623	193.7095	9.95
262	nelli_ch	nelli_ch_rise_3_11	13.1123	161.3699	344.1556	3.1123	193.1508	10
262	nelli_ch	nelli_ch_rise_3_06	13.1123	161.3699	344.1556	3.0623	192.5938	10.05
262	nelli_ch	nelli_ch_rise_3_01	13.1123	161.3699	344.1556	3.0123	192.0383	10.1
262	nelli_ch	nelli_ch_rise_2_96	13.1123	161.3699	344.1556	2.9623	191.4845	10.15
262	nelli_ch	nelli_ch_rise_2_91	13.1123	161.3699	344.1556	2.9123	190.9323	10.2
262	nelli_ch	nelli_ch_rise_2_86	13.1123	161.3699	344.1556	2.8623	190.3816	10.25
262	nelli_ch	nelli_ch_rise_2_81	13.1123	161.3699	344.1556	2.8123	189.8326	10.3
262	nelli_ch	nelli_ch_rise_2_76	13.1123	161.3699	344.1556	2.7623	189.2851	10.35
262	nelli_ch	nelli_ch_rise_2_71	13.1123	161.3699	344.1556	2.7123	188.7392	10.4
262	nelli_ch	nelli_ch_rise_2_66	13.1123	161.3699	344.1556	2.6623	188.1949	10.45
262	nelli_ch	nelli_ch_rise_2_61	13.1123	161.3699	344.1556	2.6123	187.6522	10.5
262	nelli_ch	nelli_ch_rise_2_56	13.1123	161.3699	344.1556	2.5623	187.111	10.55
262	nelli_ch	nelli_ch_rise_2_51	13.1123	161.3699	344.1556	2.5123	186.5714	10.6
262	nelli_ch	nelli_ch_rise_2_46	13.1123	161.3699	344.1556	2.4623	186.0333	10.65
262	nelli_ch	nelli_ch_rise_2_41	13.1123	161.3699	344.1556	2.4123	185.4968	10.7
262	nelli_ch	nelli_ch_rise_2_36	13.1123	161.3699	344.1556	2.3623	184.9619	10.75
262	nelli_ch	nelli_ch_rise_2_31	13.1123	161.3699	344.1556	2.3123	184.4284	10.8
262	nelli_ch	nelli_ch_rise_2_26	13.1123	161.3699	344.1556	2.2623	183.8966	10.85
262	nelli_ch	nelli_ch_rise_2_21	13.1123	161.3699	344.1556	2.2123	183.3662	10.9
