stepID	filename	nameNew	s8Orig	s8MinDur	s8MinFL	shortFC	s8New	diffS8	n2Orig	n2Min	n2New	flOrig	flNew	diffFL	diffSyllDur
155	mimmi_ch	mimmi_ch_FL_0_1174	0.2245	0.0607	18.7042	0.2334	0.178	0.0465	0.4882	0.3243	0.4425	45.9951	40.2381	5.757	0.1174
156	mimmi_ch	mimmi_ch_FL_0_1171	0.2245	0.0607	18.7042	0.2284	0.1777	0.0468	0.4882	0.3243	0.4422	45.9951	40.1971	5.798	0.1171
157	mimmi_ch	mimmi_ch_FL_0_1168	0.2245	0.0607	18.7042	0.2235	0.1774	0.0471	0.4882	0.3243	0.4419	45.9951	40.156	5.8391	0.1168
158	mimmi_ch	mimmi_ch_FL_0_1165	0.2245	0.0607	18.7042	0.2185	0.1771	0.0474	0.4882	0.3243	0.4416	45.9951	40.1149	5.8802	0.1165
159	mimmi_ch	mimmi_ch_FL_0_1162	0.2245	0.0607	18.7042	0.2136	0.1768	0.0477	0.4882	0.3243	0.4413	45.9951	40.0737	5.9214	0.1162
160	mimmi_ch	mimmi_ch_FL_0_1159	0.2245	0.0607	18.7042	0.2087	0.1765	0.048	0.4882	0.3243	0.441	45.9951	40.0325	5.9626	0.1159
161	mimmi_ch	mimmi_ch_FL_0_1156	0.2245	0.0607	18.7042	0.2037	0.1762	0.0483	0.4882	0.3243	0.4407	45.9951	39.9912	6.0039	0.1156
162	mimmi_ch	mimmi_ch_FL_0_1153	0.2245	0.0607	18.7042	0.1988	0.1759	0.0486	0.4882	0.3243	0.4404	45.9951	39.9499	6.0452	0.1153
163	mimmi_ch	mimmi_ch_FL_0_1150	0.2245	0.0607	18.7042	0.1938	0.1756	0.0489	0.4882	0.3243	0.4401	45.9951	39.9085	6.0866	0.115
164	mimmi_ch	mimmi_ch_FL_0_1147	0.2245	0.0607	18.7042	0.1889	0.1753	0.0492	0.4882	0.3243	0.4398	45.9951	39.8671	6.128	0.1147
165	mimmi_ch	mimmi_ch_FL_0_1144	0.2245	0.0607	18.7042	0.1839	0.175	0.0495	0.4882	0.3243	0.4395	45.9951	39.8256	6.1695	0.1144
166	mimmi_ch	mimmi_ch_FL_0_1141	0.2245	0.0607	18.7042	0.179	0.1747	0.0498	0.4882	0.3243	0.4392	45.9951	39.7841	6.2111	0.1141
167	mimmi_ch	mimmi_ch_FL_0_1138	0.2245	0.0607	18.7042	0.174	0.1744	0.0501	0.4882	0.3243	0.4389	45.9951	39.7424	6.2527	0.1138
168	mimmi_ch	mimmi_ch_FL_0_1135	0.2245	0.0607	18.7042	0.1691	0.1741	0.0504	0.4882	0.3243	0.4386	45.9951	39.7008	6.2943	0.1135
169	mimmi_ch	mimmi_ch_FL_0_1132	0.2245	0.0607	18.7042	0.1641	0.1738	0.0507	0.4882	0.3243	0.4383	45.9951	39.6591	6.336	0.1132
170	mimmi_ch	mimmi_ch_FL_0_1129	0.2245	0.0607	18.7042	0.1592	0.1735	0.051	0.4882	0.3243	0.438	45.9951	39.6173	6.3778	0.1129
171	mimmi_ch	mimmi_ch_FL_0_1126	0.2245	0.0607	18.7042	0.1543	0.1732	0.0513	0.4882	0.3243	0.4377	45.9951	39.5755	6.4197	0.1126
172	mimmi_ch	mimmi_ch_FL_0_1123	0.2245	0.0607	18.7042	0.1493	0.1729	0.0516	0.4882	0.3243	0.4374	45.9951	39.5336	6.4615	0.1123
173	mimmi_ch	mimmi_ch_FL_0_1120	0.2245	0.0607	18.7042	0.1444	0.1726	0.0519	0.4882	0.3243	0.4371	45.9951	39.4916	6.5035	0.112
174	mimmi_ch	mimmi_ch_FL_0_1117	0.2245	0.0607	18.7042	0.1394	0.1723	0.0522	0.4882	0.3243	0.4368	45.9951	39.4496	6.5455	0.1117
175	mimmi_ch	mimmi_ch_FL_0_1114	0.2245	0.0607	18.7042	0.1345	0.172	0.0525	0.4882	0.3243	0.4366	45.9951	39.4076	6.5875	0.1114
176	mimmi_ch	mimmi_ch_FL_0_1111	0.2245	0.0607	18.7042	0.1295	0.1717	0.0528	0.4882	0.3243	0.4363	45.9951	39.3655	6.6297	0.1111
177	mimmi_ch	mimmi_ch_FL_0_1108	0.2245	0.0607	18.7042	0.1246	0.1714	0.0531	0.4882	0.3243	0.436	45.9951	39.3233	6.6718	0.1108
178	mimmi_ch	mimmi_ch_FL_0_1105	0.2245	0.0607	18.7042	0.1196	0.1711	0.0534	0.4882	0.3243	0.4357	45.9951	39.2811	6.7141	0.1105
179	mimmi_ch	mimmi_ch_FL_0_1102	0.2245	0.0607	18.7042	0.1147	0.1708	0.0537	0.4882	0.3243	0.4354	45.9951	39.2388	6.7563	0.1102
180	mimmi_ch	mimmi_ch_FL_0_1099	0.2245	0.0607	18.7042	0.1097	0.1705	0.054	0.4882	0.3243	0.4351	45.9951	39.1964	6.7987	0.1099
181	mimmi_ch	mimmi_ch_FL_0_1096	0.2245	0.0607	18.7042	0.1048	0.1702	0.0543	0.4882	0.3243	0.4348	45.9951	39.154	6.8411	0.1096
182	mimmi_ch	mimmi_ch_FL_0_1093	0.2245	0.0607	18.7042	0.0998	0.1699	0.0546	0.4882	0.3243	0.4345	45.9951	39.1116	6.8835	0.1093
183	mimmi_ch	mimmi_ch_FL_0_1090	0.2245	0.0607	18.7042	0.0949	0.1696	0.0549	0.4882	0.3243	0.4342	45.9951	39.0691	6.9261	0.109
184	mimmi_ch	mimmi_ch_FL_0_1087	0.2245	0.0607	18.7042	0.09	0.1693	0.0552	0.4882	0.3243	0.4339	45.9951	39.0265	6.9686	0.1087
185	mimmi_ch	mimmi_ch_FL_0_1084	0.2245	0.0607	18.7042	0.085	0.169	0.0555	0.4882	0.3243	0.4336	45.9951	38.9838	7.0113	0.1084
186	mimmi_ch	mimmi_ch_FL_0_1081	0.2245	0.0607	18.7042	0.0801	0.1687	0.0558	0.4882	0.3243	0.4333	45.9951	38.9412	7.054	0.1081
187	mimmi_ch	mimmi_ch_FL_0_1078	0.2245	0.0607	18.7042	0.0751	0.1684	0.0561	0.4882	0.3243	0.433	45.9951	38.8984	7.0967	0.1078
188	mimmi_ch	mimmi_ch_FL_0_1075	0.2245	0.0607	18.7042	0.0702	0.1681	0.0564	0.4882	0.3243	0.4327	45.9951	38.8556	7.1395	0.1075
189	mimmi_ch	mimmi_ch_FL_0_1072	0.2245	0.0607	18.7042	0.0652	0.1678	0.0567	0.4882	0.3243	0.4324	45.9951	38.8127	7.1824	0.1072
190	mimmi_ch	mimmi_ch_FL_0_1069	0.2245	0.0607	18.7042	0.0603	0.1675	0.057	0.4882	0.3243	0.4321	45.9951	38.7698	7.2253	0.1069
191	mimmi_ch	mimmi_ch_FL_0_1066	0.2245	0.0607	18.7042	0.0553	0.1672	0.0573	0.4882	0.3243	0.4318	45.9951	38.7268	7.2683	0.1066
192	mimmi_ch	mimmi_ch_FL_0_1063	0.2245	0.0607	18.7042	0.0504	0.1669	0.0576	0.4882	0.3243	0.4315	45.9951	38.6838	7.3113	0.1063
193	mimmi_ch	mimmi_ch_FL_0_1060	0.2245	0.0607	18.7042	0.0454	0.1666	0.0579	0.4882	0.3243	0.4312	45.9951	38.6407	7.3544	0.106
194	mimmi_ch	mimmi_ch_FL_0_1057	0.2245	0.0607	18.7042	0.0405	0.1663	0.0582	0.4882	0.3243	0.4309	45.9951	38.5975	7.3976	0.1057
195	mimmi_ch	mimmi_ch_FL_0_1054	0.2245	0.0607	18.7042	0.0356	0.166	0.0585	0.4882	0.3243	0.4307	45.9951	38.5543	7.4408	0.1054
196	mimmi_ch	mimmi_ch_FL_0_1051	0.2245	0.0607	18.7042	0.0306	0.1657	0.0588	0.4882	0.3243	0.4304	45.9951	38.511	7.4841	0.1051
197	mimmi_ch	mimmi_ch_FL_0_1048	0.2245	0.0607	18.7042	0.0257	0.1654	0.0591	0.4882	0.3243	0.4301	45.9951	38.4677	7.5274	0.1048
198	mimmi_ch	mimmi_ch_FL_0_1045	0.2245	0.0607	18.7042	0.0207	0.1651	0.0594	0.4882	0.3243	0.4298	45.9951	38.4243	7.5708	0.1045
199	mimmi_ch	mimmi_ch_FL_0_1042	0.2245	0.0607	18.7042	0.0158	0.1648	0.0597	0.4882	0.3243	0.4295	45.9951	38.3809	7.6143	0.1042
200	mimmi_ch	mimmi_ch_FL_0_1039	0.2245	0.0607	18.7042	0.0108	0.1645	0.06	0.4882	0.3243	0.4292	45.9951	38.3373	7.6578	0.1039
201	mimmi_ch	mimmi_ch_FL_0_1036	0.2245	0.0607	18.7042	0.0059	0.1642	0.0603	0.4882	0.3243	0.4289	45.9951	38.2938	7.7013	0.1036
202	mimmi_ch	mimmi_ch_FL_0_1033	0.2245	0.0607	18.7042	0.0009	0.1639	0.0606	0.4882	0.3243	0.4286	45.9951	38.2501	7.745	0.1033
203	mimmi_ch	mimmi_ch_FL_0_1030	0.2245	0.0607	18.7042	-0.004	0.1636	0.0609	0.4882	0.3243	0.4283	45.9951	38.2064	7.7887	0.103
204	mimmi_ch	mimmi_ch_FL_0_1027	0.2245	0.0607	18.7042	-0.009	0.1633	0.0612	0.4882	0.3243	0.428	45.9951	38.1627	7.8324	0.1027
205	mimmi_ch	mimmi_ch_FL_0_1024	0.2245	0.0607	18.7042	-0.0139	0.163	0.0615	0.4882	0.3243	0.4277	45.9951	38.1189	7.8762	0.1024
206	mimmi_ch	mimmi_ch_FL_0_1021	0.2245	0.0607	18.7042	-0.0189	0.1627	0.0618	0.4882	0.3243	0.4274	45.9951	38.075	7.9201	0.1021
207	mimmi_ch	mimmi_ch_FL_0_1018	0.2245	0.0607	18.7042	-0.0238	0.1624	0.0621	0.4882	0.3243	0.4271	45.9951	38.0311	7.9641	0.1018
208	mimmi_ch	mimmi_ch_FL_0_1015	0.2245	0.0607	18.7042	-0.0287	0.1621	0.0624	0.4882	0.3243	0.4268	45.9951	37.9871	8.0081	0.1015
209	mimmi_ch	mimmi_ch_FL_0_1012	0.2245	0.0607	18.7042	-0.0337	0.1618	0.0627	0.4882	0.3243	0.4265	45.9951	37.943	8.0521	0.1012
210	mimmi_ch	mimmi_ch_FL_0_1009	0.2245	0.0607	18.7042	-0.0386	0.1615	0.063	0.4882	0.3243	0.4262	45.9951	37.8989	8.0962	0.1009
211	mimmi_ch	mimmi_ch_FL_0_1006	0.2245	0.0607	18.7042	-0.0436	0.1612	0.0633	0.4882	0.3243	0.4259	45.9951	37.8547	8.1404	0.1006
212	mimmi_ch	mimmi_ch_FL_0_1003	0.2245	0.0607	18.7042	-0.0485	0.1609	0.0636	0.4882	0.3243	0.4256	45.9951	37.8105	8.1847	0.1003
213	mimmi_ch	mimmi_ch_FL_0_1000	0.2245	0.0607	18.7042	-0.0535	0.1606	0.0639	0.4882	0.3243	0.4253	45.9951	37.7661	8.229	0.1
214	mimmi_ch	mimmi_ch_FL_0_0997	0.2245	0.0607	18.7042	-0.0584	0.1603	0.0642	0.4882	0.3243	0.425	45.9951	37.7218	8.2733	0.0997
215	mimmi_ch	mimmi_ch_FL_0_0994	0.2245	0.0607	18.7042	-0.0634	0.16	0.0645	0.4882	0.3243	0.4247	45.9951	37.6774	8.3177	0.0994
216	mimmi_ch	mimmi_ch_FL_0_0991	0.2245	0.0607	18.7042	-0.0683	0.1597	0.0648	0.4882	0.3243	0.4245	45.9951	37.6329	8.3622	0.0991
217	mimmi_ch	mimmi_ch_FL_0_0988	0.2245	0.0607	18.7042	-0.0733	0.1594	0.0651	0.4882	0.3243	0.4242	45.9951	37.5883	8.4068	0.0988
218	mimmi_ch	mimmi_ch_FL_0_0985	0.2245	0.0607	18.7042	-0.0782	0.1591	0.0654	0.4882	0.3243	0.4239	45.9951	37.5437	8.4514	0.0985
219	mimmi_ch	mimmi_ch_FL_0_0982	0.2245	0.0607	18.7042	-0.0832	0.1588	0.0657	0.4882	0.3243	0.4236	45.9951	37.499	8.4961	0.0982
220	mimmi_ch	mimmi_ch_FL_0_0979	0.2245	0.0607	18.7042	-0.0881	0.1585	0.066	0.4882	0.3243	0.4233	45.9951	37.4543	8.5408	0.0979
221	mimmi_ch	mimmi_ch_FL_0_0976	0.2245	0.0607	18.7042	-0.093	0.1582	0.0663	0.4882	0.3243	0.423	45.9951	37.4095	8.5856	0.0976
222	mimmi_ch	mimmi_ch_FL_0_0973	0.2245	0.0607	18.7042	-0.098	0.1579	0.0666	0.4882	0.3243	0.4227	45.9951	37.3646	8.6305	0.0973
223	mimmi_ch	mimmi_ch_FL_0_0970	0.2245	0.0607	18.7042	-0.1029	0.1576	0.0669	0.4882	0.3243	0.4224	45.9951	37.3197	8.6754	0.097
224	mimmi_ch	mimmi_ch_FL_0_0967	0.2245	0.0607	18.7042	-0.1079	0.1573	0.0672	0.4882	0.3243	0.4221	45.9951	37.2747	8.7204	0.0967
225	mimmi_ch	mimmi_ch_FL_0_0964	0.2245	0.0607	18.7042	-0.1128	0.157	0.0675	0.4882	0.3243	0.4218	45.9951	37.2297	8.7654	0.0964
226	mimmi_ch	mimmi_ch_FL_0_0961	0.2245	0.0607	18.7042	-0.1178	0.1567	0.0678	0.4882	0.3243	0.4215	45.9951	37.1846	8.8105	0.0961
227	mimmi_ch	mimmi_ch_FL_0_0958	0.2245	0.0607	18.7042	-0.1227	0.1564	0.0681	0.4882	0.3243	0.4212	45.9951	37.1394	8.8557	0.0958
228	mimmi_ch	mimmi_ch_FL_0_0955	0.2245	0.0607	18.7042	-0.1277	0.1561	0.0684	0.4882	0.3243	0.4209	45.9951	37.0941	8.901	0.0955
229	mimmi_ch	mimmi_ch_FL_0_0952	0.2245	0.0607	18.7042	-0.1326	0.1558	0.0687	0.4882	0.3243	0.4206	45.9951	37.0488	8.9463	0.0952
230	mimmi_ch	mimmi_ch_FL_0_0949	0.2245	0.0607	18.7042	-0.1376	0.1555	0.069	0.4882	0.3243	0.4203	45.9951	37.0035	8.9916	0.0949
231	mimmi_ch	mimmi_ch_FL_0_0946	0.2245	0.0607	18.7042	-0.1425	0.1552	0.0693	0.4882	0.3243	0.42	45.9951	36.958	9.0371	0.0946
232	mimmi_ch	mimmi_ch_FL_0_0943	0.2245	0.0607	18.7042	-0.1474	0.1549	0.0696	0.4882	0.3243	0.4197	45.9951	36.9126	9.0826	0.0943
233	mimmi_ch	mimmi_ch_FL_0_0940	0.2245	0.0607	18.7042	-0.1524	0.1546	0.0699	0.4882	0.3243	0.4194	45.9951	36.867	9.1281	0.094
234	mimmi_ch	mimmi_ch_FL_0_0937	0.2245	0.0607	18.7042	-0.1573	0.1543	0.0702	0.4882	0.3243	0.4191	45.9951	36.8214	9.1737	0.0937
235	mimmi_ch	mimmi_ch_FL_0_0934	0.2245	0.0607	18.7042	-0.1623	0.154	0.0705	0.4882	0.3243	0.4188	45.9951	36.7757	9.2194	0.0934
236	mimmi_ch	mimmi_ch_FL_0_0931	0.2245	0.0607	18.7042	-0.1672	0.1537	0.0708	0.4882	0.3243	0.4186	45.9951	36.7299	9.2652	0.0931
237	mimmi_ch	mimmi_ch_FL_0_0928	0.2245	0.0607	18.7042	-0.1722	0.1534	0.0711	0.4882	0.3243	0.4183	45.9951	36.6841	9.311	0.0928
238	mimmi_ch	mimmi_ch_FL_0_0925	0.2245	0.0607	18.7042	-0.1771	0.1531	0.0714	0.4882	0.3243	0.418	45.9951	36.6382	9.3569	0.0925
239	mimmi_ch	mimmi_ch_FL_0_0922	0.2245	0.0607	18.7042	-0.1821	0.1528	0.0717	0.4882	0.3243	0.4177	45.9951	36.5923	9.4028	0.0922
240	mimmi_ch	mimmi_ch_FL_0_0919	0.2245	0.0607	18.7042	-0.187	0.1525	0.072	0.4882	0.3243	0.4174	45.9951	36.5463	9.4488	0.0919
241	mimmi_ch	mimmi_ch_FL_0_0916	0.2245	0.0607	18.7042	-0.192	0.1522	0.0723	0.4882	0.3243	0.4171	45.9951	36.5002	9.4949	0.0916
242	mimmi_ch	mimmi_ch_FL_0_0913	0.2245	0.0607	18.7042	-0.1969	0.1519	0.0726	0.4882	0.3243	0.4168	45.9951	36.4541	9.541	0.0913
243	mimmi_ch	mimmi_ch_FL_0_0910	0.2245	0.0607	18.7042	-0.2019	0.1516	0.0729	0.4882	0.3243	0.4165	45.9951	36.4079	9.5872	0.091
244	mimmi_ch	mimmi_ch_FL_0_0907	0.2245	0.0607	18.7042	-0.2068	0.1513	0.0732	0.4882	0.3243	0.4162	45.9951	36.3616	9.6335	0.0907
245	mimmi_ch	mimmi_ch_FL_0_0904	0.2245	0.0607	18.7042	-0.2117	0.151	0.0735	0.4882	0.3243	0.4159	45.9951	36.3153	9.6798	0.0904
246	mimmi_ch	mimmi_ch_FL_0_0901	0.2245	0.0607	18.7042	-0.2167	0.1507	0.0738	0.4882	0.3243	0.4156	45.9951	36.2689	9.7263	0.0901
247	mimmi_ch	mimmi_ch_FL_0_0898	0.2245	0.0607	18.7042	-0.2216	0.1504	0.0741	0.4882	0.3243	0.4153	45.9951	36.2224	9.7727	0.0898
248	mimmi_ch	mimmi_ch_FL_0_0895	0.2245	0.0607	18.7042	-0.2266	0.1501	0.0744	0.4882	0.3243	0.415	45.9951	36.1759	9.8193	0.0895
249	mimmi_ch	mimmi_ch_FL_0_0892	0.2245	0.0607	18.7042	-0.2315	0.1498	0.0747	0.4882	0.3243	0.4147	45.9951	36.1293	9.8659	0.0892
250	mimmi_ch	mimmi_ch_FL_0_0889	0.2245	0.0607	18.7042	-0.2365	0.1495	0.075	0.4882	0.3243	0.4144	45.9951	36.0826	9.9125	0.0889
251	mimmi_ch	mimmi_ch_FL_0_0886	0.2245	0.0607	18.7042	-0.2414	0.1492	0.0753	0.4882	0.3243	0.4141	45.9951	36.0359	9.9593	0.0886
252	mimmi_ch	mimmi_ch_FL_0_0883	0.2245	0.0607	18.7042	-0.2464	0.1489	0.0756	0.4882	0.3243	0.4138	45.9951	35.9891	10.0061	0.0883
253	mimmi_ch	mimmi_ch_FL_0_0880	0.2245	0.0607	18.7042	-0.2513	0.1486	0.0759	0.4882	0.3243	0.4135	45.9951	35.9422	10.0529	0.088
254	mimmi_ch	mimmi_ch_FL_0_0877	0.2245	0.0607	18.7042	-0.2563	0.1483	0.0762	0.4882	0.3243	0.4132	45.9951	35.8953	10.0999	0.0877
255	mimmi_ch	mimmi_ch_FL_0_0874	0.2245	0.0607	18.7042	-0.2612	0.148	0.0765	0.4882	0.3243	0.4129	45.9951	35.8482	10.1469	0.0874
256	mimmi_ch	mimmi_ch_FL_0_0871	0.2245	0.0607	18.7042	-0.2661	0.1477	0.0768	0.4882	0.3243	0.4127	45.9951	35.8012	10.1939	0.0871
257	mimmi_ch	mimmi_ch_FL_0_0868	0.2245	0.0607	18.7042	-0.2711	0.1474	0.0771	0.4882	0.3243	0.4124	45.9951	35.754	10.2411	0.0868
258	mimmi_ch	mimmi_ch_FL_0_0865	0.2245	0.0607	18.7042	-0.276	0.1471	0.0774	0.4882	0.3243	0.4121	45.9951	35.7068	10.2883	0.0865
259	mimmi_ch	mimmi_ch_FL_0_0862	0.2245	0.0607	18.7042	-0.281	0.1468	0.0777	0.4882	0.3243	0.4118	45.9951	35.6596	10.3355	0.0862
260	mimmi_ch	mimmi_ch_FL_0_0859	0.2245	0.0607	18.7042	-0.2859	0.1465	0.078	0.4882	0.3243	0.4115	45.9951	35.6122	10.3829	0.0859
261	mimmi_ch	mimmi_ch_FL_0_0856	0.2245	0.0607	18.7042	-0.2909	0.1462	0.0783	0.4882	0.3243	0.4112	45.9951	35.5648	10.4303	0.0856
262	mimmi_ch	mimmi_ch_FL_0_0853	0.2245	0.0607	18.7042	-0.2958	0.1459	0.0786	0.4882	0.3243	0.4109	45.9951	35.5174	10.4778	0.0853
263	mimmi_ch	mimmi_ch_FL_0_0850	0.2245	0.0607	18.7042	-0.3008	0.1456	0.0789	0.4882	0.3243	0.4106	45.9951	35.4698	10.5253	0.085
264	mimmi_ch	mimmi_ch_FL_0_0847	0.2245	0.0607	18.7042	-0.3057	0.1453	0.0792	0.4882	0.3243	0.4103	45.9951	35.4222	10.5729	0.0847
265	mimmi_ch	mimmi_ch_FL_0_0844	0.2245	0.0607	18.7042	-0.3107	0.145	0.0795	0.4882	0.3243	0.41	45.9951	35.3745	10.6206	0.0844
266	mimmi_ch	mimmi_ch_FL_0_0841	0.2245	0.0607	18.7042	-0.3156	0.1447	0.0798	0.4882	0.3243	0.4097	45.9951	35.3268	10.6683	0.0841
267	mimmi_ch	mimmi_ch_FL_0_0838	0.2245	0.0607	18.7042	-0.3206	0.1444	0.0801	0.4882	0.3243	0.4094	45.9951	35.279	10.7162	0.0838
268	mimmi_ch	mimmi_ch_FL_0_0835	0.2245	0.0607	18.7042	-0.3255	0.1441	0.0804	0.4882	0.3243	0.4091	45.9951	35.2311	10.764	0.0835
269	mimmi_ch	mimmi_ch_FL_0_0832	0.2245	0.0607	18.7042	-0.3304	0.1438	0.0807	0.4882	0.3243	0.4088	45.9951	35.1831	10.812	0.0832
270	mimmi_ch	mimmi_ch_FL_0_0829	0.2245	0.0607	18.7042	-0.3354	0.1435	0.081	0.4882	0.3243	0.4085	45.9951	35.1351	10.86	0.0829
271	mimmi_ch	mimmi_ch_FL_0_0826	0.2245	0.0607	18.7042	-0.3403	0.1432	0.0813	0.4882	0.3243	0.4082	45.9951	35.087	10.9081	0.0826
272	mimmi_ch	mimmi_ch_FL_0_0823	0.2245	0.0607	18.7042	-0.3453	0.1429	0.0816	0.4882	0.3243	0.4079	45.9951	35.0388	10.9563	0.0823
273	mimmi_ch	mimmi_ch_FL_0_0820	0.2245	0.0607	18.7042	-0.3502	0.1426	0.0819	0.4882	0.3243	0.4076	45.9951	34.9906	11.0045	0.082
274	mimmi_ch	mimmi_ch_FL_0_0817	0.2245	0.0607	18.7042	-0.3552	0.1423	0.0822	0.4882	0.3243	0.4073	45.9951	34.9423	11.0528	0.0817
275	mimmi_ch	mimmi_ch_FL_0_0814	0.2245	0.0607	18.7042	-0.3601	0.142	0.0825	0.4882	0.3243	0.407	45.9951	34.8939	11.1012	0.0814
276	mimmi_ch	mimmi_ch_FL_0_0811	0.2245	0.0607	18.7042	-0.3651	0.1417	0.0828	0.4882	0.3243	0.4068	45.9951	34.8455	11.1496	0.0811
277	mimmi_ch	mimmi_ch_FL_0_0808	0.2245	0.0607	18.7042	-0.37	0.1414	0.0831	0.4882	0.3243	0.4065	45.9951	34.797	11.1981	0.0808
278	mimmi_ch	mimmi_ch_FL_0_0805	0.2245	0.0607	18.7042	-0.375	0.1411	0.0834	0.4882	0.3243	0.4062	45.9951	34.7484	11.2467	0.0805
279	mimmi_ch	mimmi_ch_FL_0_0802	0.2245	0.0607	18.7042	-0.3799	0.1408	0.0837	0.4882	0.3243	0.4059	45.9951	34.6997	11.2954	0.0802
280	mimmi_ch	mimmi_ch_FL_0_0799	0.2245	0.0607	18.7042	-0.3848	0.1405	0.084	0.4882	0.3243	0.4056	45.9951	34.651	11.3441	0.0799
281	mimmi_ch	mimmi_ch_FL_0_0796	0.2245	0.0607	18.7042	-0.3898	0.1402	0.0843	0.4882	0.3243	0.4053	45.9951	34.6022	11.3929	0.0796
282	mimmi_ch	mimmi_ch_FL_0_0793	0.2245	0.0607	18.7042	-0.3947	0.1399	0.0846	0.4882	0.3243	0.405	45.9951	34.5533	11.4418	0.0793
283	mimmi_ch	mimmi_ch_FL_0_0790	0.2245	0.0607	18.7042	-0.3997	0.1396	0.0849	0.4882	0.3243	0.4047	45.9951	34.5044	11.4907	0.079
284	mimmi_ch	mimmi_ch_FL_0_0787	0.2245	0.0607	18.7042	-0.4046	0.1393	0.0852	0.4882	0.3243	0.4044	45.9951	34.4554	11.5397	0.0787
285	mimmi_ch	mimmi_ch_FL_0_0784	0.2245	0.0607	18.7042	-0.4096	0.139	0.0855	0.4882	0.3243	0.4041	45.9951	34.4063	11.5888	0.0784
286	mimmi_ch	mimmi_ch_FL_0_0781	0.2245	0.0607	18.7042	-0.4145	0.1387	0.0858	0.4882	0.3243	0.4038	45.9951	34.3571	11.638	0.0781
287	mimmi_ch	mimmi_ch_FL_0_0778	0.2245	0.0607	18.7042	-0.4195	0.1384	0.0861	0.4882	0.3243	0.4035	45.9951	34.3079	11.6872	0.0778
288	mimmi_ch	mimmi_ch_FL_0_0775	0.2245	0.0607	18.7042	-0.4244	0.1381	0.0864	0.4882	0.3243	0.4032	45.9951	34.2586	11.7365	0.0775
289	mimmi_ch	mimmi_ch_FL_0_0772	0.2245	0.0607	18.7042	-0.4294	0.1378	0.0867	0.4882	0.3243	0.4029	45.9951	34.2093	11.7859	0.0772
290	mimmi_ch	mimmi_ch_FL_0_0769	0.2245	0.0607	18.7042	-0.4343	0.1375	0.087	0.4882	0.3243	0.4026	45.9951	34.1598	11.8353	0.0769
291	mimmi_ch	mimmi_ch_FL_0_0766	0.2245	0.0607	18.7042	-0.4393	0.1372	0.0873	0.4882	0.3243	0.4023	45.9951	34.1103	11.8848	0.0766
292	mimmi_ch	mimmi_ch_FL_0_0763	0.2245	0.0607	18.7042	-0.4442	0.1369	0.0876	0.4882	0.3243	0.402	45.9951	34.0607	11.9344	0.0763
293	mimmi_ch	mimmi_ch_FL_0_0760	0.2245	0.0607	18.7042	-0.4491	0.1366	0.0879	0.4882	0.3243	0.4017	45.9951	34.011	11.9841	0.076
294	mimmi_ch	mimmi_ch_FL_0_0757	0.2245	0.0607	18.7042	-0.4541	0.1363	0.0882	0.4882	0.3243	0.4014	45.9951	33.9613	12.0338	0.0757
295	mimmi_ch	mimmi_ch_FL_0_0754	0.2245	0.0607	18.7042	-0.459	0.136	0.0885	0.4882	0.3243	0.4011	45.9951	33.9115	12.0836	0.0754
296	mimmi_ch	mimmi_ch_FL_0_0751	0.2245	0.0607	18.7042	-0.464	0.1357	0.0888	0.4882	0.3243	0.4008	45.9951	33.8616	12.1335	0.0751
297	mimmi_ch	mimmi_ch_FL_0_0748	0.2245	0.0607	18.7042	-0.4689	0.1354	0.0891	0.4882	0.3243	0.4006	45.9951	33.8117	12.1834	0.0748
298	mimmi_ch	mimmi_ch_FL_0_0745	0.2245	0.0607	18.7042	-0.4739	0.1351	0.0894	0.4882	0.3243	0.4003	45.9951	33.7617	12.2335	0.0745
299	mimmi_ch	mimmi_ch_FL_0_0742	0.2245	0.0607	18.7042	-0.4788	0.1348	0.0897	0.4882	0.3243	0.4	45.9951	33.7115	12.2836	0.0742
300	mimmi_ch	mimmi_ch_FL_0_0739	0.2245	0.0607	18.7042	-0.4838	0.1345	0.09	0.4882	0.3243	0.3997	45.9951	33.6614	12.3337	0.0739
301	mimmi_ch	mimmi_ch_FL_0_0736	0.2245	0.0607	18.7042	-0.4887	0.1342	0.0903	0.4882	0.3243	0.3994	45.9951	33.6111	12.384	0.0736
302	mimmi_ch	mimmi_ch_FL_0_0733	0.2245	0.0607	18.7042	-0.4937	0.1339	0.0906	0.4882	0.3243	0.3991	45.9951	33.5608	12.4343	0.0733
303	mimmi_ch	mimmi_ch_FL_0_0730	0.2245	0.0607	18.7042	-0.4986	0.1336	0.0909	0.4882	0.3243	0.3988	45.9951	33.5104	12.4847	0.073
304	mimmi_ch	mimmi_ch_FL_0_0727	0.2245	0.0607	18.7042	-0.5036	0.1333	0.0912	0.4882	0.3243	0.3985	45.9951	33.4599	12.5352	0.0727
305	mimmi_ch	mimmi_ch_FL_0_0724	0.2245	0.0607	18.7042	-0.5085	0.133	0.0915	0.4882	0.3243	0.3982	45.9951	33.4094	12.5857	0.0724
306	mimmi_ch	mimmi_ch_FL_0_0721	0.2245	0.0607	18.7042	-0.5134	0.1327	0.0918	0.4882	0.3243	0.3979	45.9951	33.3588	12.6363	0.0721
